time,feed_id,entered,exited,occupancy
2025-08-23T11:56:45Z,a6707943,12,12,0
2025-08-23T11:56:46Z,a6707943,12,12,0
2025-08-23T11:56:47Z,a6707943,12,12,0
2025-08-23T11:56:48Z,a6707943,13,12,1
2025-08-23T11:56:49Z,a6707943,13,12,1
2025-08-23T11:56:50Z,a6707943,13,12,1
2025-08-23T11:56:51Z,a6707943,13,12,1
2025-08-23T11:56:52Z,a6707943,13,12,1
2025-08-23T11:56:53Z,a6707943,13,12,1
2025-08-23T11:56:54Z,a6707943,13,12,1
2025-08-23T11:56:55Z,a6707943,13,12,1
2025-08-23T11:56:56Z,a6707943,13,12,1
2025-08-23T11:56:57Z,a6707943,13,12,1
2025-08-23T11:56:58Z,a6707943,13,12,1
2025-08-23T11:56:59Z,a6707943,13,12,1
2025-08-23T11:57:00Z,a6707943,13,13,0
2025-08-23T11:57:01Z,a6707943,13,13,0
2025-08-23T11:57:02Z,a6707943,13,13,0
2025-08-23T11:57:03Z,a6707943,13,13,0
2025-08-23T11:57:04Z,a6707943,13,13,0
2025-08-23T11:57:05Z,a6707943,13,13,0
2025-08-23T11:57:06Z,a6707943,13,13,0
2025-08-23T11:57:07Z,a6707943,13,13,0
2025-08-23T11:57:08Z,a6707943,13,13,0
2025-08-23T11:57:09Z,a6707943,13,13,0
2025-08-23T11:57:10Z,a6707943,13,13,0
2025-08-23T11:57:11Z,a6707943,13,13,0
2025-08-23T11:57:12Z,a6707943,13,13,0
2025-08-23T11:57:13Z,a6707943,14,13,1
2025-08-23T11:57:14Z,a6707943,14,13,1
